timestamps,load,wind_generation,solar_generation,spot_price
2019-12-22T19:00:00.0,429.7600735550814,134.6240529226451,0.0,0.35960000000000003
2019-12-22T20:00:00.0,404.54558686347144,113.00176963870688,-0.0,0.3544
2019-12-22T21:00:00.0,393.77651502613475,78.40385766869652,-0.0,0.34829999999999994
2019-12-22T22:00:00.0,386.6490763030859,80.94446594944837,-0.0,0.3379
2019-12-22T23:00:00.0,374.39933233705784,155.0379640027052,-0.0,0.29619999999999996
2019-12-23T00:00:00.0,350.9426295149124,143.5816473332696,-0.0,0.3081
2019-12-23T01:00:00.0,340.4167219069173,190.08113112324904,-0.0,0.3
2019-12-23T02:00:00.0,339.4526872028612,178.17466782939758,-0.0,0.31039999999999995
2019-12-23T03:00:00.0,344.8763472095572,144.06567252170697,-0.0,0.3361
2019-12-23T04:00:00.0,340.8953237648163,135.07430819425412,-0.0,0.358
2019-12-23T05:00:00.0,369.7298481784,118.22986935875169,-0.0,0.3616
2019-12-23T06:00:00.0,393.64420282313495,107.59034402624495,-0.0,0.3663
2019-12-23T07:00:00.0,403.58967605729265,82.02158921632544,-0.0,0.37329999999999997
2019-12-23T08:00:00.0,419.13986878192486,51.92931871263794,7.358479300323178,0.37560000000000004
2019-12-23T09:00:00.0,391.5228798326643,17.02296548242674,46.113430723274924,0.374
2019-12-23T10:00:00.0,390.9075424386856,14.79101951548632,23.71324880439283,0.373
2019-12-23T11:00:00.0,394.21621068861594,13.944946121704703,23.287384245774568,0.3713
2019-12-23T12:00:00.0,414.1625847474688,17.039079378253255,8.028095524089693,0.37039999999999995
2019-12-23T13:00:00.0,420.141019073242,33.81111945592267,0.6517793258676933,0.3709
2019-12-23T14:00:00.0,428.2898680502204,35.88286256056533,0.0,0.3751
2019-12-23T15:00:00.0,447.15914586316404,18.318977824010577,0.0,0.3797
2019-12-23T16:00:00.0,453.75477612666685,0.0,-0.0,0.3921
2019-12-23T17:00:00.0,430.7095264779166,9.42031464274871,-0.0,0.3995
2019-12-23T18:00:00.0,407.0857008820513,35.68340321442459,-0.0,0.37960000000000005
2019-12-23T19:00:00.0,385.2892982988823,53.49831813233952,-0.0,0.3693
2019-12-23T20:00:00.0,358.56985618788207,36.70825523574158,-0.0,0.36360000000000003
2019-12-23T21:00:00.0,370.82018256709586,72.92663328759025,-0.0,0.3564
2019-12-23T22:00:00.0,351.75483160781494,88.38092957495101,-0.0,0.33909999999999996
2019-12-23T23:00:00.0,348.7362210221806,82.28044651425407,-0.0,0.338
2019-12-24T00:00:00.0,342.08022816806624,107.81639573910878,-0.0,0.3336
2019-12-24T01:00:00.0,341.42633758137697,129.84322448271175,-0.0,0.3232
2019-12-24T02:00:00.0,357.6041644191916,129.19940278698192,-0.0,0.3168
2019-12-24T03:00:00.0,357.0763530067537,99.01010029310865,-0.0,0.325
2019-12-24T04:00:00.0,360.02547940929946,40.22707160959722,-0.0,0.34270000000000006
2019-12-24T05:00:00.0,386.242749463113,61.35386616369182,-0.0,0.3514
2019-12-24T06:00:00.0,371.3691403227259,38.3743041997752,-0.0,0.35240000000000005
2019-12-24T07:00:00.0,387.4448204410245,57.4968963783324,0.0,0.3639
2019-12-24T08:00:00.0,411.29043129555026,31.842224002423446,1.369892224645858,0.37
2019-12-24T09:00:00.0,407.49621468054,50.0911206111848,11.418846559848626,0.3663
2019-12-24T10:00:00.0,419.5594452738499,88.41335023096232,9.996670904781029,0.37
2019-12-24T11:00:00.0,394.93758946682107,80.02095992649473,24.35717275777684,0.37110000000000004
2019-12-24T12:00:00.0,370.31185740309013,82.08096022963147,21.01024611091498,0.3718
2019-12-24T13:00:00.0,365.87015405175487,79.791736830653,6.315648573101556,0.3713
2019-12-24T14:00:00.0,373.1654033696486,43.03066669503956,0.13302653545285337,0.3751
2019-12-24T15:00:00.0,401.8847234020736,49.68842408341555,-0.0,0.38270000000000004
2019-12-24T16:00:00.0,409.2560667149477,53.411043571403084,-0.0,0.39039999999999997
2019-12-24T17:00:00.0,403.7636543640028,34.35292352045083,-0.0,0.3741
2019-12-24T18:00:00.0,391.92420347639944,2.08684534994155,-0.0,0.3604
2019-12-24T19:00:00.0,391.75002542649617,22.555007309663367,-0.0,0.35409999999999997
2019-12-24T20:00:00.0,393.67884221873464,17.997592904577804,-0.0,0.3554
2019-12-24T21:00:00.0,409.03332831873655,2.3962725649796144,-0.0,0.35490000000000005
2019-12-24T22:00:00.0,366.73269032885906,5.045747695577392,-0.0,0.3455
2019-12-24T23:00:00.0,373.52655400271664,7.866089396281325,-0.0,0.3369
2019-12-25T00:00:00.0,376.23284844679955,20.166699719723113,-0.0,0.3307
2019-12-25T01:00:00.0,365.4104990625325,18.055587456834076,-0.0,0.3223
2019-12-25T02:00:00.0,356.69361747994833,0.0,-0.0,0.32020000000000004
2019-12-25T03:00:00.0,375.5222407343985,0.0,-0.0,0.32939999999999997
2019-12-25T04:00:00.0,379.9942564706314,1.877617491641409,-0.0,0.345
2019-12-25T05:00:00.0,387.3358214216088,6.258760647600209,-0.0,0.34670000000000006
2019-12-25T06:00:00.0,359.7621553408321,12.149136767674154,-0.0,0.3485
2019-12-25T07:00:00.0,374.1839322102582,11.217435026674954,-0.0,0.35710000000000003
2019-12-25T08:00:00.0,385.7022871915894,9.475799054101316,1.7435085816208487,0.3602
2019-12-25T09:00:00.0,379.1365632855618,9.272660929687138,22.524480515820933,0.35520000000000007
2019-12-25T10:00:00.0,347.60338557231665,17.78040204702903,44.438443909489834,0.3569
2019-12-25T11:00:00.0,362.17223334889525,23.183171007532813,27.149731601014107,0.3629
2019-12-25T12:00:00.0,376.1803090250492,11.040341488767044,12.361855642074797,0.3619
2019-12-25T13:00:00.0,364.052611812227,21.434754878419913,5.430112395288034,0.3614
2019-12-25T14:00:00.0,371.1923089766767,33.271858074875304,0.002825217774170304,0.3644
2019-12-25T15:00:00.0,408.0280360062561,46.22180600877252,-0.0,0.37189999999999995
2019-12-25T16:00:00.0,452.3298179507602,70.21005863360338,-0.0,0.3737
2019-12-25T17:00:00.0,445.378650500391,110.16538834614435,-0.0,0.3735
2019-12-25T18:00:00.0,417.3724724997852,56.862478589410635,-0.0,0.36329999999999996
2019-12-25T19:00:00.0,408.0372728306522,38.503240940129956,-0.0,0.3485
2019-12-25T20:00:00.0,390.8566760133365,21.900049473756795,-0.0,0.3463
2019-12-25T21:00:00.0,377.6033257160108,19.38817491865556,-0.0,0.3429
2019-12-25T22:00:00.0,374.69959959467064,14.392596755548418,-0.0,0.3275
2019-12-25T23:00:00.0,347.30299013167587,15.843100943454651,-0.0,0.3344
2019-12-26T00:00:00.0,358.0630631333821,22.713659060563877,-0.0,0.32930000000000004
2019-12-26T01:00:00.0,348.2979633365409,10.818950910507272,-0.0,0.3187
2019-12-26T02:00:00.0,342.7788217367364,21.79268260264818,-0.0,0.3156
2019-12-26T03:00:00.0,350.61548746685753,29.27748752658092,-0.0,0.32009999999999994
2019-12-26T04:00:00.0,362.6237498025385,35.377618208365334,-0.0,0.3387
2019-12-26T05:00:00.0,368.2406557769382,27.93577021527749,-0.0,0.3439
